# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2961180733
# output
#   file = bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.986,0.553559,0.946703,1,3,0,10.8698,0.144525
-8.34177,1,0.946703,1,1,0,8.8978,0.188838
-7.63833,1,0.946703,2,3,0,8.24496,0.330869
-7.64674,0.965813,0.946703,2,3,0,7.8512,0.315682
-7.72438,0.985324,0.946703,1,3,0,7.72925,0.278607
-7.72555,0.987333,0.946703,2,3,0,7.86865,0.278252
-7.95729,0.977238,0.946703,2,7,0,7.95766,0.446513
-7.79143,1,0.946703,1,1,0,7.9273,0.411039
-7.72648,0.965023,0.946703,1,3,0,8.0394,0.277968
-7.76054,0.992701,0.946703,1,1,0,7.7725,0.268586
-7.66421,0.994111,0.946703,2,3,0,7.81523,0.302793
-7.71396,0.996287,0.946703,2,3,0,7.71411,0.281907
-7.67272,0.87791,0.946703,2,3,0,8.63001,0.298249
-7.80213,0.989849,0.946703,2,3,0,7.80226,0.413772
-8.51507,0.717924,0.946703,1,3,0,9.54309,0.17468
-8.58942,0.988608,0.946703,1,1,0,8.72852,0.169215
-7.71741,0.987062,0.946703,1,3,0,8.52739,0.280791
-7.70072,0.983186,0.946703,1,3,0,7.87563,0.3825
-7.79834,0.975098,0.946703,1,1,0,7.8012,0.412815
-8.15329,0.909959,0.946703,1,1,0,8.15659,0.478001
-12.8154,0.421944,0.946703,2,7,0,12.9881,0.770425
-11.7865,1,0.946703,1,1,0,13.368,0.732182
-9.12554,1,0.946703,1,1,0,11.1744,0.580545
-10.6345,0.894063,0.946703,2,3,0,10.7804,0.678762
-8.63306,1,0.946703,1,1,0,10.1419,0.53555
-7.89629,1,0.946703,1,1,0,8.43649,0.434842
-7.66693,1,0.946703,1,3,0,7.8436,0.366464
-7.69925,0.991857,0.946703,1,1,0,7.70138,0.38191
-7.70299,0.972758,0.946703,2,3,0,7.90412,0.285659
-8.00143,0.975823,0.946703,2,3,0,8.00356,0.454293
-8.1547,0.95959,0.946703,1,1,0,8.22022,0.478204
-7.77388,0.928038,0.946703,1,3,0,8.62628,0.26531
-8.01055,0.984352,0.946703,2,3,0,8.01082,0.22436
-7.68426,0.996187,0.946703,1,3,0,7.96091,0.292945
-8.88755,0.732526,0.946703,1,3,0,9.44109,0.560039
-9.59311,0.83102,0.946703,1,1,0,9.79398,0.615872
-8.20135,1,0.946703,1,1,0,9.22845,0.484756
-7.64699,0.980289,0.946703,2,3,0,8.3342,0.351568
-7.71812,0.991404,0.946703,2,3,0,7.71886,0.280562
-8.52071,0.861723,0.946703,1,3,0,8.62168,0.174254
-9.36179,0.887378,0.946703,1,1,0,9.36822,0.126067
-7.63919,0.939095,0.946703,1,3,0,9.83093,0.339506
-9.68119,0.522203,0.946703,1,3,0,10.8503,0.112983
-9.15858,1,0.946703,1,1,0,9.71932,0.135568
-7.63847,0.957801,0.946703,1,3,0,9.47721,0.33001
-7.8319,0.953664,0.946703,1,3,0,7.88806,0.25282
-8.0652,0.955124,0.946703,1,1,0,8.06918,0.217392
-7.82326,0.929036,0.946703,2,7,0,8.64212,0.418927
-7.82326,0.552209,0.946703,1,3,0,10.2692,0.418927
-7.78124,1,0.946703,1,1,0,7.84004,0.40835
-7.68133,1,0.946703,2,7,0,7.75811,0.294216
-8.38048,0.923152,0.946703,2,3,0,8.44326,0.507663
-7.6477,0.975396,0.946703,2,3,0,8.54691,0.352286
-7.66789,0.998331,0.946703,2,3,0,7.668,0.367022
-7.69053,0.994296,0.946703,1,1,0,7.69388,0.378245
-7.81985,0.98907,0.946703,2,3,0,7.82025,0.418113
-7.81418,1,0.946703,1,1,0,7.8622,0.416747
-8.73496,0.874862,0.946703,2,7,0,8.73994,0.545723
-8.12502,1,0.946703,1,1,0,8.61107,0.473881
-7.89885,0.890119,0.946703,1,3,0,8.88494,0.240838
-7.64417,1,0.946703,2,3,0,7.85184,0.34835
-7.65396,0.985834,0.946703,2,3,0,7.73306,0.309455
-8.53776,0.813176,0.946703,1,3,0,8.77653,0.172978
-8.34768,1,0.946703,1,1,0,8.58932,0.188317
-7.98036,1,0.946703,1,1,0,8.28787,0.228481
-8.5292,0.906556,0.946703,1,1,0,8.5292,0.173616
-7.64005,1,0.946703,2,3,0,8.41089,0.325029
-8.367,0.831306,0.946703,1,3,0,8.61604,0.186635
-8.38862,0.996593,0.946703,2,7,0,8.39232,0.508632
-8.37483,1,0.946703,1,1,0,8.57751,0.506986
-7.85042,1,0.946703,1,1,0,8.23736,0.425149
-8.1076,0.933658,0.946703,1,1,0,8.12494,0.471283
-8.37531,0.930218,0.946703,1,1,0,8.4504,0.507044
-7.78185,1,0.946703,2,3,0,8.24182,0.263437
-8.46751,0.949577,0.946703,2,3,0,8.47486,0.517763
-9.39743,0.780225,0.946703,1,1,0,9.47668,0.601778
-8.47718,1,0.946703,2,3,0,9.23406,0.518851
-8.52252,0.987832,0.946703,1,1,0,8.73577,0.523865
-8.24548,1,0.946703,1,1,0,8.55599,0.490707
-8.063,1,0.946703,1,1,0,8.27286,0.464403
-8.32073,0.932788,0.946703,1,1,0,8.38621,0.50037
-7.89729,0.880726,0.946703,1,3,0,9.14475,0.241094
-7.96943,0.986028,0.946703,1,1,0,8.00585,0.230027
-8.05552,0.983905,0.946703,1,1,0,8.10171,0.218584
-7.94908,1,0.946703,1,1,0,8.0735,0.23299
-7.63844,0.994992,0.946703,1,3,0,7.99294,0.336479
-8.48996,0.789527,0.946703,1,3,0,8.86682,0.176601
-8.13236,0.967944,0.946703,2,3,0,9.03026,0.209554
-8.72373,0.902774,0.946703,2,3,0,9.32754,0.160092
-7.64081,0.974455,0.946703,2,3,0,8.99211,0.343263
-7.68705,0.99401,0.946703,2,3,0,7.68893,0.291771
-7.68705,0.794991,0.946703,1,3,0,8.81101,0.291771
-7.65111,0.831682,0.946703,2,3,0,8.9923,0.355454
-7.69836,0.985921,0.946703,2,3,0,7.7561,0.381548
-7.88881,0.982619,0.946703,2,3,0,7.88881,0.433321
-8.50412,0.847645,0.946703,1,1,0,8.50789,0.521847
-8.17074,1,0.946703,1,1,0,8.49545,0.480488
-7.86919,1,0.946703,1,1,0,8.1073,0.429227
-8.0131,0.962348,0.946703,1,1,0,8.04701,0.45627
-8.30914,0.923278,0.946703,1,1,0,8.35776,0.498919
-7.82332,1,0.946703,1,1,0,8.18116,0.418941
-7.63828,1,0.946703,2,3,0,7.82394,0.331351
-7.75682,0.981796,0.946703,2,3,0,7.78374,0.4015
-9.63682,0.496912,0.946703,2,7,0,11.5393,0.114683
-8.65324,1,0.946703,1,1,0,9.50836,0.164767
-8.1328,1,0.946703,1,1,0,8.57258,0.209504
-7.84116,0.937046,0.946703,1,3,0,8.78148,0.423074
-8.32093,0.879568,0.946703,1,1,0,8.32436,0.500395
-7.90806,1,0.946703,2,3,0,8.22601,0.437191
-8.15185,0.936731,0.946703,1,1,0,8.18259,0.477794
-7.67651,1,0.946703,1,3,0,8.05015,0.371667
-7.63847,0.999156,0.946703,1,3,0,7.68133,0.330031
-8.43793,0.823671,0.946703,1,3,0,8.63168,0.514394
-8.61765,0.952661,0.946703,1,1,0,8.79303,0.533964
-9.75351,0.740866,0.946703,1,1,0,9.84198,0.626792
-7.65093,0.955579,0.946703,2,3,0,10.0526,0.355302
-7.65047,0.987868,0.946703,2,3,0,7.73384,0.312231
-7.63837,0.99963,0.946703,1,3,0,7.65302,0.336026
-7.65641,0.995151,0.946703,1,3,0,7.66408,0.307697
-7.66623,0.99775,0.946703,1,1,0,7.66845,0.301648
-7.76794,0.984179,0.946703,1,3,0,7.769,0.266745
-8.20993,0.937164,0.946703,1,3,0,8.21909,0.201306
-8.03276,1,0.946703,1,1,0,8.21548,0.221457
-7.65926,0.996291,0.946703,1,3,0,8.00163,0.305799
-7.72834,0.86105,0.946703,2,3,0,8.62114,0.277411
-7.71117,1,0.946703,1,1,0,7.73688,0.282832
-7.65851,0.751157,0.946703,2,3,0,9.77497,0.361132
-9.4713,0.661246,0.946703,1,3,0,9.70823,0.607205
-7.64582,1,0.946703,1,3,0,9.293,0.350304
-7.64582,0.530667,0.946703,1,3,0,10.2082,0.350304
-7.72287,0.981956,0.946703,2,3,0,7.77952,0.390719
-7.79184,0.994087,0.946703,2,3,0,7.80146,0.411145
-7.88535,0.975649,0.946703,1,1,0,7.90764,0.432612
-8.18418,0.801916,0.946703,2,7,0,9.09507,0.203959
-7.96667,0.90974,0.946703,1,3,0,9.10276,0.44821
-8.18515,0.942939,0.946703,1,1,0,8.23254,0.482512
-7.73719,1,0.946703,2,3,0,8.08406,0.274833
-7.84004,0.978543,0.946703,1,1,0,7.84437,0.251248
-8.46653,0.915115,0.946703,1,3,0,8.48035,0.178431
-7.87627,0.921252,0.946703,1,3,0,9.3682,0.430723
-7.67055,0.978556,0.946703,2,3,0,8.03122,0.368516
-7.63819,0.999792,0.946703,1,3,0,7.6705,0.334148
-9.25253,0.774743,0.946703,2,3,0,9.31645,0.131047
-8.95475,1,0.946703,1,1,0,9.34746,0.146247
-9.44804,0.939362,0.946703,1,1,0,9.53495,0.122329
-8.48628,1,0.946703,1,1,0,9.31149,0.176886
-8.52172,0.994467,0.946703,1,1,0,8.66877,0.174178
-7.66877,1,0.946703,2,3,0,8.33814,0.367525
-8.6206,0.749596,0.946703,2,3,0,9.30808,0.167015
-9.02306,0.981414,0.946703,2,3,0,9.09346,0.142525
-7.78315,0.914814,0.946703,1,3,0,9.99244,0.408861
-9.09934,0.572944,0.946703,1,3,0,10.591,0.138543
-8.68201,1,0.946703,1,1,0,9.11535,0.162831
-8.58045,1,0.946703,1,1,0,8.8072,0.169857
-7.70806,0.937573,0.946703,2,3,0,9.36057,0.38536
-7.75424,0.988162,0.946703,1,1,0,7.76342,0.400737
-8.66699,0.691858,0.946703,1,3,0,9.69424,0.163837
-7.66975,0.954698,0.946703,1,3,0,9.09604,0.368074
-7.76918,0.95888,0.946703,1,3,0,7.91788,0.266444
-9.61714,0.690156,0.946703,1,3,0,10.0396,0.115448
-8.0108,0.966827,0.946703,1,3,0,9.48595,0.224327
-8.12919,0.978422,0.946703,1,1,0,8.17523,0.209908
-8.13921,0.996364,0.946703,2,7,0,8.14259,0.475963
-7.74223,0.942325,0.946703,2,3,0,8.58662,0.397077
-7.79361,0.946095,0.946703,1,3,0,8.09632,0.260776
-9.86349,0.813756,0.946703,2,3,0,10.0322,0.63398
-8.25654,1,0.946703,1,1,0,9.44115,0.492163
-7.63843,0.992451,0.946703,2,3,0,8.31309,0.336423
-7.63862,0.97739,0.946703,2,3,0,7.78253,0.329267
-7.64007,0.99944,0.946703,1,3,0,7.64205,0.341752
-7.66278,0.995424,0.946703,1,3,0,7.66412,0.363953
-7.67725,0.998789,0.946703,2,3,0,7.68058,0.372043
-8.56634,0.804811,0.946703,2,3,0,9.14226,0.528585
-7.64989,1,0.946703,1,3,0,8.45038,0.354371
-7.74743,0.98109,0.946703,1,3,0,7.75056,0.398685
-7.70591,0.977291,0.946703,2,3,0,7.936,0.384539
-7.8575,0.987143,0.946703,2,3,0,7.85851,0.426707
-8.55108,0.830264,0.946703,1,1,0,8.55142,0.526955
-7.9396,1,0.946703,1,1,0,8.39599,0.443251
-7.75946,0.949757,0.946703,2,3,0,8.34713,0.402271
-7.88886,0.96659,0.946703,1,1,0,7.89975,0.433332
-9.56033,0.758935,0.946703,2,7,0,9.57299,0.117697
-8.62108,1,0.946703,1,1,0,9.43715,0.166982
-8.15979,1,0.946703,1,1,0,8.55759,0.206548
-7.86824,1,0.946703,1,1,0,8.107,0.246063
-7.99724,0.975053,0.946703,1,1,0,8.01769,0.226151
-7.67173,0.994224,0.946703,2,3,0,8.04795,0.298745
-7.64277,0.927123,0.946703,2,3,0,8.17273,0.320361
-7.64277,0.817828,0.946703,1,3,0,8.50127,0.320361
-7.64277,0.639762,0.946703,1,3,0,9.55023,0.320361
-8.98177,0.700161,0.946703,1,3,0,9.50812,0.144756
-8.12463,0.859059,0.946703,1,3,0,10.7173,0.473823
-7.66022,1,0.946703,1,3,0,8.03985,0.362293
-7.86633,0.948011,0.946703,2,3,0,8.03674,0.428617
-8.09626,0.98014,0.946703,2,3,0,8.1194,0.469566
-7.72781,1,0.946703,2,3,0,8.01146,0.277568
-7.73809,0.99778,0.946703,1,1,0,7.75554,0.274578
-7.65107,0.952383,0.946703,2,3,0,8.09446,0.355418
-7.65107,0.754095,0.946703,1,3,0,8.73428,0.355418
-7.89547,0.949473,0.946703,1,3,0,7.91324,0.434677
-7.86702,1,0.946703,1,1,0,7.94075,0.428765
-8.14934,0.814801,0.946703,1,3,0,8.99318,0.207681
-8.82039,0.895178,0.946703,1,1,0,8.82117,0.154043
-8.26112,1,0.946703,2,3,0,8.74373,0.196258
-8.21142,1,0.946703,1,1,0,8.35055,0.201155
-12.1821,0.54653,0.946703,1,3,0,13.2961,0.0530509
-12.7442,0.97183,0.946703,1,1,0,13.0354,0.045356
-8.57364,0.921591,0.946703,1,3,0,13.1473,0.170348
-9.18269,0.90294,0.946703,2,3,0,10.0764,0.134386
-7.75062,0.934757,0.946703,1,3,0,10.1382,0.399656
-7.76789,0.960455,0.946703,1,3,0,8.06146,0.266759
-7.99912,0.953925,0.946703,1,1,0,7.99932,0.225895
-8.01544,0.996928,0.946703,1,1,0,8.08543,0.223712
-8.39102,0.978407,0.946703,2,3,0,8.39999,0.184587
-8.42037,0.993842,0.946703,2,7,0,8.42151,0.512364
-9.17335,0.81723,0.946703,1,1,0,9.26127,0.584434
-8.11186,1,0.946703,1,1,0,8.89863,0.471923
-8.15648,0.988034,0.946703,1,1,0,8.27134,0.478459
-7.84848,1,0.946703,1,1,0,8.08721,0.424719
-7.71708,1,0.946703,2,3,0,7.81755,0.388683
-8.01993,0.879274,0.946703,1,3,0,8.44886,0.223121
-9.78818,0.796098,0.946703,1,3,0,9.9757,0.109027
-10.0343,0.975284,0.946703,1,1,0,10.2718,0.100609
-9.68145,1,0.946703,1,1,0,10.1916,0.112973
-8.89671,1,0.946703,1,1,0,9.61577,0.149533
-8.15752,1,0.946703,1,1,0,8.77564,0.206793
-7.85281,1,0.946703,1,1,0,8.10021,0.248852
-7.73832,0.959942,0.946703,2,7,0,8.15263,0.395844
-7.77226,0.895902,0.946703,2,3,0,8.44046,0.265697
-8.08497,0.970611,0.946703,2,7,0,8.08649,0.467835
-7.98817,1,0.946703,1,1,0,8.1306,0.452007
-7.67981,0.969744,0.946703,2,3,0,8.2062,0.373308
-7.74924,0.982406,0.946703,1,1,0,7.75077,0.399237
-7.63824,0.999283,0.946703,1,3,0,7.74753,0.334933
-7.69499,0.986524,0.946703,1,3,0,7.7077,0.380154
-7.75912,0.752539,0.946703,2,3,0,9.36382,0.268946
-7.75912,0.675391,0.946703,1,3,0,9.85691,0.268946
-7.63896,0.997303,0.946703,1,3,0,7.78041,0.33876
-7.87604,0.958871,0.946703,2,3,0,7.9588,0.430675
-8.67321,0.80725,0.946703,1,1,0,8.67331,0.539623
-9.33936,0.837855,0.946703,1,1,0,9.49548,0.597415
-7.65141,1,0.946703,1,3,0,9.14275,0.355708
-7.6418,0.998276,0.946703,1,3,0,7.66398,0.321808
-8.04626,0.934819,0.946703,2,3,0,8.1518,0.21974
-8.53997,0.917549,0.946703,1,1,0,8.54326,0.172814
-8.12951,1,0.946703,1,1,0,8.48627,0.209872
-7.79676,0.950786,0.946703,1,3,0,8.68533,0.412412
-8.23405,0.890156,0.946703,1,1,0,8.23503,0.489187
-8.01767,0.863302,0.946703,2,3,0,9.33871,0.457035
-7.7162,0.954442,0.946703,1,3,0,8.30825,0.281177
-7.65966,0.887213,0.946703,2,3,0,8.55269,0.305544
-7.77476,0.98036,0.946703,1,3,0,7.77835,0.265101
-7.6448,0.891004,0.946703,2,3,0,8.60813,0.317795
-7.64576,0.996422,0.946703,2,3,0,7.67345,0.350233
-7.99952,0.924134,0.946703,1,3,0,8.04068,0.453965
-8.7428,0.629905,0.946703,2,7,0,10.434,0.158867
-8.2958,0.965807,0.946703,2,3,0,9.39039,0.192992
-8.06108,0.88005,0.946703,2,7,0,9.45822,0.4641
-7.84732,0.909958,0.946703,1,3,0,8.67968,0.249872
-7.77427,0.96221,0.946703,1,3,0,8.21281,0.406455
-7.64144,0.995075,0.946703,1,3,0,7.80217,0.322388
-7.70224,0.982697,0.946703,1,3,0,7.73717,0.383106
-7.85962,0.910381,0.946703,2,3,0,8.25445,0.247608
-8.34817,0.956293,0.946703,2,7,0,8.35143,0.503758
-8.74659,0.898102,0.946703,1,1,0,8.86247,0.546851
-8.23104,1,0.946703,1,1,0,8.68023,0.488784
-8.23104,0.694382,0.946703,1,3,0,10.3239,0.488784
-7.69622,0.956228,0.946703,1,3,0,8.50071,0.288143
-7.93585,0.963086,0.946703,1,3,0,7.94138,0.234979
-8.25608,0.93224,0.946703,2,3,0,8.69351,0.196743
-7.95637,1,0.946703,1,1,0,8.21118,0.231916
-7.98768,0.994023,0.946703,1,1,0,8.04533,0.227463
-7.78911,0.951966,0.946703,1,3,0,8.45625,0.410435
-7.64355,0.99996,0.946703,1,3,0,7.76703,0.347543
-8.35048,0.849726,0.946703,1,3,0,8.45656,0.50404
-7.70068,0.952071,0.946703,1,3,0,8.64955,0.286487
-7.68154,1,0.946703,1,1,0,7.70215,0.294124
-7.64117,0.997579,0.946703,1,3,0,7.70038,0.343923
-8.53333,0.770938,0.946703,1,3,0,8.98411,0.173308
-7.69862,0.948906,0.946703,1,3,0,9.01726,0.381653
-8.11083,0.80749,0.946703,2,3,0,8.87213,0.211989
-8.05523,1,0.946703,1,1,0,8.16981,0.21862
-8.45423,0.977519,0.946703,2,3,0,8.46459,0.179406
-7.73793,0.941783,0.946703,1,3,0,9.02108,0.39572
-8.08452,0.85938,0.946703,2,3,0,8.6096,0.215062
-7.72777,0.995229,0.946703,1,3,0,8.01964,0.277581
-7.82094,0.980398,0.946703,1,1,0,7.82496,0.255
-7.64272,0.99876,0.946703,1,3,0,7.81087,0.320437
-7.65181,0.999291,0.946703,2,3,0,7.65184,0.311123
-7.93666,0.942195,0.946703,1,3,0,7.97821,0.234857
-7.65082,1,0.946703,2,3,0,7.87796,0.355202
-7.68433,0.963687,0.946703,2,3,0,7.87372,0.292914
-7.65266,0.994285,0.946703,1,3,0,7.73326,0.356754
-9.39877,0.750025,0.946703,2,3,0,9.42633,0.124444
-9.8081,0.985094,0.946703,2,3,0,9.95891,0.108311
-8.99498,1,0.946703,1,1,0,9.7451,0.144036
-8.59379,1,0.946703,1,1,0,9.00491,0.168903
-7.63892,0.976982,0.946703,1,3,0,8.79345,0.33863
-8.16977,0.864923,0.946703,1,3,0,8.39867,0.205479
-7.90577,1,0.946703,1,1,0,8.12837,0.239706
-7.70859,0.988605,0.946703,2,3,0,8.02567,0.283704
-7.74012,0.97377,0.946703,1,3,0,7.92912,0.396413
-10.2947,0.658275,0.946703,2,7,0,10.2948,0.0926165
-10.2947,0.936092,0.946703,1,1,0,11.149,0.0926165
-7.64048,1,0.946703,2,3,0,9.80138,0.324129
-8.16141,0.87776,0.946703,1,3,0,8.31784,0.479164
-8.12488,1,0.946703,2,3,0,8.27163,0.47386
-7.65974,1,0.946703,2,3,0,8.06281,0.30549
-7.92699,0.925568,0.946703,1,3,0,8.09775,0.440867
-8.07381,0.96142,0.946703,1,1,0,8.1215,0.466103
-8.20827,0.964375,0.946703,1,1,0,8.2957,0.485704
-8.68194,0.879893,0.946703,1,1,0,8.75447,0.540496
-7.94684,1,0.946703,2,7,0,8.52075,0.233323
-7.79595,1,0.946703,1,1,0,7.92335,0.26026
-7.74785,1,0.946703,1,1,0,7.79924,0.271892
-8.17244,0.938941,0.946703,1,3,0,8.18412,0.205196
-7.72462,0.99593,0.946703,2,7,0,8.06699,0.391319
-7.90424,0.954174,0.946703,1,1,0,7.90614,0.436434
-8.58494,0.83273,0.946703,1,1,0,8.58823,0.530552
-7.73061,0.935465,0.946703,1,3,0,9.00989,0.276737
-7.74107,0.997745,0.946703,1,1,0,7.75907,0.273745
-8.96552,0.791204,0.946703,1,3,0,9.17348,0.145649
-8.31199,0.969252,0.946703,2,3,0,9.57342,0.191507
-8.15559,1,0.946703,1,1,0,8.34592,0.207001
-7.81497,0.945312,0.946703,1,3,0,8.76278,0.41694
-7.64727,0.990502,0.946703,1,3,0,7.87072,0.315148
-7.98091,0.929135,0.946703,1,3,0,8.04448,0.228404
-9.00664,0.872975,0.946703,1,3,0,9.04167,0.143406
-10.1998,0.868456,0.946703,1,1,0,10.2037,0.0954303
-8.94787,1,0.946703,2,3,0,10.0504,0.14663
-7.64421,1,0.946703,2,3,0,8.69611,0.348402
-7.73739,0.971266,0.946703,1,3,0,7.80311,0.274778
-8.08566,0.949331,0.946703,1,3,0,8.09221,0.214927
-8.35777,0.953465,0.946703,1,1,0,8.38669,0.187435
-7.82228,0.991244,0.946703,1,3,0,8.2622,0.254728
-7.73921,1,0.946703,1,1,0,7.81145,0.274264
-9.1487,0.756049,0.946703,1,3,0,9.4275,0.136058
-8.74866,1,0.946703,2,3,0,9.17922,0.158494
-8.10508,1,0.946703,1,1,0,8.64077,0.212651
-8.10659,0.999727,0.946703,1,1,0,8.20066,0.212477
-8.34508,0.850183,0.946703,1,3,0,9.61112,0.50338
-7.6533,0.980466,0.946703,1,3,0,8.46095,0.309957
-7.88584,0.973171,0.946703,2,3,0,7.9026,0.432712
-7.88584,0.927246,0.946703,1,1,0,8.1145,0.432712
-7.95898,0.809811,0.946703,2,3,0,9.24489,0.231535
-7.70196,0.998009,0.946703,2,7,0,7.89841,0.382995
-7.64833,0.993675,0.946703,1,3,0,7.74383,0.314133
-9.49119,0.604822,0.946703,1,3,0,10.2631,0.120518
-9.96892,0.983248,0.946703,2,3,0,10.1105,0.102759
-9.5798,1,0.946703,2,3,0,10.1013,0.116919
-9.55852,0.981849,0.946703,2,7,0,9.6459,0.613446
-8.3169,0.831986,0.946703,2,3,0,11.5017,0.499892
-7.64279,0.982275,0.946703,2,3,0,8.4372,0.346494
-7.91545,0.961448,0.946703,2,3,0,7.93178,0.238152
-8.26982,0.935952,0.946703,1,1,0,8.27277,0.195427
-7.87683,1,0.946703,2,3,0,8.19542,0.244558
-7.69839,0.974193,0.946703,1,3,0,8.1035,0.381562
-7.79253,0.976003,0.946703,1,1,0,7.79525,0.411323
-7.79253,0.878415,0.946703,1,1,0,8.15022,0.411323
-7.70407,0.971092,0.946703,1,3,0,7.99229,0.285273
-7.698,0.866074,0.946703,2,3,0,8.72199,0.287475
-7.68828,0.98673,0.946703,1,3,0,7.82273,0.377253
-7.63848,1,0.946703,2,3,0,7.68465,0.329948
-7.6382,0.969242,0.946703,2,3,0,7.83839,0.334466
-8.01702,0.772591,0.946703,2,3,0,9.116,0.223503
-7.8805,1,0.946703,1,1,0,8.01164,0.243924
-7.83775,0.933671,0.946703,2,7,0,8.38005,0.422298
-8.02483,0.95143,0.946703,1,1,0,8.04628,0.458227
-7.73509,1,0.946703,2,3,0,7.94888,0.394805
-7.76854,0.959466,0.946703,1,3,0,8.03741,0.266599
-7.92152,0.969042,0.946703,1,1,0,7.92525,0.237194
-9.15783,0.846785,0.946703,1,3,0,9.2489,0.135605
-8.68669,0.961474,0.946703,2,3,0,10.0549,0.162519
-7.8573,0.88624,0.946703,2,7,0,9.66591,0.426665
-7.74114,0.960162,0.946703,2,3,0,8.18156,0.396736
-8.20532,0.821834,0.946703,1,3,0,8.83041,0.201775
-8.38624,0.969847,0.946703,1,1,0,8.44934,0.184991
-9.5234,0.863652,0.946703,2,3,0,10.2446,0.119192
-9.53513,0.998671,0.946703,1,1,0,9.82831,0.118714
-9.99411,0.952182,0.946703,1,1,0,10.1445,0.101924
-7.85511,0.956452,0.946703,1,3,0,10.0308,0.24843
-8.11074,0.951601,0.946703,1,1,0,8.11519,0.211999
-8.12698,0.997982,0.946703,2,7,0,8.12718,0.47417
-8.00916,1,0.946703,1,1,0,8.16869,0.455605
-8.0111,0.999478,0.946703,1,1,0,8.1077,0.455933
-8.46681,0.73653,0.946703,1,3,0,9.89566,0.178408
-7.74688,0.988715,0.946703,1,3,0,8.3801,0.272154
-7.64256,0.998496,0.946703,2,3,0,7.75762,0.320664
-7.65332,0.997483,0.946703,1,1,0,7.65332,0.30994
-7.95509,0.773607,0.946703,2,3,0,9.2215,0.232104
-9.19992,0.921286,0.946703,2,3,0,9.20523,0.586565
-7.7548,1,0.946703,1,3,0,8.87203,0.400904
-7.89109,0.964862,0.946703,1,1,0,7.90044,0.433789
-7.71543,1,0.946703,1,1,0,7.84646,0.388089
-7.64002,0.999824,0.946703,1,3,0,7.70628,0.341635
-9.30507,0.597015,0.946703,1,3,0,10.2242,0.128616
-8.5728,1,0.946703,2,3,0,9.21967,0.170408
-8.62641,0.991905,0.946703,1,1,0,8.78076,0.166611
-7.6437,0.988553,0.946703,1,3,0,8.72411,0.319122
-7.76747,0.974257,0.946703,1,3,0,7.78393,0.26686
-7.72303,1,0.946703,1,1,0,7.76736,0.279022
-7.84888,0.991216,0.946703,2,3,0,7.8501,0.24958
-7.82088,1,0.946703,1,1,0,7.87538,0.255012
-9.74131,0.700714,0.946703,1,3,0,10.13,0.110736
-11.0585,0.961333,0.946703,2,3,0,11.0752,0.0733716
-9.77096,1,0.946703,1,1,0,10.959,0.109651
-7.93815,0.987079,0.946703,2,7,0,9.36998,0.442979
-8.90919,0.769895,0.946703,1,1,0,8.90956,0.56199
-7.64657,0.988451,0.946703,1,3,0,8.98979,0.315854
-7.75666,0.987423,0.946703,2,3,0,7.76274,0.401454
-7.90656,0.961387,0.946703,1,1,0,7.9151,0.436895
-7.95271,0.886569,0.946703,2,3,0,8.78523,0.232453
-7.76445,0.962864,0.946703,1,3,0,8.35416,0.403709
-7.89262,0.966874,0.946703,1,1,0,7.90465,0.434099
-7.66868,1,0.946703,1,3,0,7.84027,0.367471
-8.26777,0.87969,0.946703,1,3,0,8.30818,0.493629
-9.37222,0.743552,0.946703,1,1,0,9.40189,0.599894
-7.63876,0.990135,0.946703,2,3,0,9.45577,0.328688
-7.78457,0.977681,0.946703,2,3,0,7.8126,0.26281
-7.84176,0.996081,0.946703,2,3,0,7.86043,0.25092
-7.6445,0.920943,0.946703,2,3,0,8.46926,0.348753
-8.05584,0.920455,0.946703,2,3,0,8.24919,0.463266
-8.05584,0.850315,0.946703,1,3,0,8.95418,0.463266
-7.858,1,0.946703,1,1,0,8.02777,0.426816
-8.48957,0.942206,0.946703,2,3,0,8.49071,0.520235
-8.3492,1,0.946703,1,1,0,8.61094,0.503884
-7.9014,0.897923,0.946703,2,3,0,9.257,0.435868
-8.48463,0.854907,0.946703,1,1,0,8.49077,0.519685
-8.53183,0.987339,0.946703,1,1,0,8.74669,0.524879
-8.11322,0.799415,0.946703,1,3,0,9.95004,0.211715
-7.83748,1,0.946703,1,1,0,8.06132,0.251738
