# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2961180733
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-13.7649,0.821462,0.946715,2,3,0,13.9113,0.799909
-10.3349,1,0.946715,1,1,0,13.146,0.662413
-7.69223,1,0.946715,1,3,0,9.85706,0.378984
-8.20467,0.830852,0.946715,1,3,0,8.66731,0.201842
-7.65935,0.973327,0.946715,1,3,0,8.40126,0.361709
-8.23065,0.832651,0.946715,1,3,0,8.59844,0.199228
-7.77605,0.993249,0.946715,1,3,0,8.14336,0.264793
-7.64937,0.991548,0.946715,1,3,0,7.83642,0.353898
-7.67706,0.988212,0.946715,1,3,0,7.72085,0.29616
-8.4886,0.840645,0.946715,1,3,0,8.62873,0.176707
-7.69578,0.950393,0.946715,1,3,0,8.89689,0.380486
-7.95953,0.900883,0.946715,1,3,0,8.27518,0.231455
-7.6475,0.986855,0.946715,1,3,0,8.05106,0.352085
-7.67265,0.916986,0.946715,2,3,0,8.16424,0.298286
-7.64576,0.997492,0.946715,2,3,0,7.6936,0.316717
-7.64176,0.998815,0.946715,1,3,0,7.65561,0.344933
-8.47983,0.819369,0.946715,1,3,0,8.60284,0.519148
-7.88965,1,0.946715,1,1,0,8.32285,0.433494
-7.96268,0.980093,0.946715,1,1,0,8.01548,0.447491
-10.8219,0.598099,0.946715,2,7,0,10.8487,0.0787555
-7.66319,1,0.946715,2,3,0,10.2742,0.303382
-7.68055,0.988816,0.946715,1,3,0,7.74825,0.373669
-7.68055,0.927061,0.946715,1,3,0,7.95816,0.373669
-7.67244,1,0.946715,2,3,0,7.68548,0.369543
-7.78478,0.902404,0.946715,2,3,0,8.24575,0.262763
-7.70883,1,0.946715,2,3,0,7.77157,0.283621
-9.64612,0.636009,0.946715,1,3,0,10.181,0.114324
-10.6096,0.9066,0.946715,1,1,0,10.6718,0.0840027
-8.86536,0.979164,0.946715,2,3,0,11.2665,0.151359
-9.09596,0.96849,0.946715,1,1,0,9.24477,0.138716
-8.48149,1,0.946715,1,1,0,9.03093,0.177259
-7.64342,1,0.946715,2,3,0,8.33112,0.347369
-7.64915,0.984871,0.946715,2,3,0,7.73487,0.313382
-7.6382,0.909051,0.946715,2,3,0,8.26731,0.332322
-9.64799,0.614767,0.946715,1,3,0,10.048,0.61967
-9.89358,0.937878,0.946715,1,1,0,10.3877,0.635907
-8.29517,1,0.946715,1,1,0,9.46906,0.497152
-7.74819,1,0.946715,2,3,0,8.17655,0.271799
-7.88268,0.939773,0.946715,1,3,0,8.20682,0.43206
-8.08803,0.634359,0.946715,2,3,0,10.4387,0.214646
-7.79238,1,0.946715,1,1,0,8.02711,0.261049
-8.19155,0.942049,0.946715,1,3,0,8.1932,0.203192
-8.75822,0.908857,0.946715,1,1,0,8.76781,0.157888
-7.67764,0.947197,0.946715,1,3,0,9.19853,0.372239
-7.75733,0.963135,0.946715,1,3,0,7.9054,0.269405
-8.53149,0.876065,0.946715,1,3,0,8.58869,0.173445
-8.75142,0.966487,0.946715,1,1,0,8.85799,0.158318
-8.95399,0.971149,0.946715,1,1,0,9.09561,0.146289
-8.65398,1,0.946715,1,1,0,9.01321,0.164717
-8.03866,1,0.946715,1,1,0,8.54419,0.220703
-8.61057,0.902479,0.946715,1,1,0,8.61176,0.167717
-8.79004,0.973126,0.946715,1,1,0,8.91853,0.1559
-7.85082,0.983685,0.946715,1,3,0,8.65552,0.24922
-8.46634,0.818806,0.946715,1,3,0,9.24456,0.517632
-8.37782,1,0.946715,1,1,0,8.62611,0.507344
-8.08959,1,0.946715,1,1,0,8.37061,0.468546
-8.08959,0.759851,0.946715,1,3,0,9.66705,0.468546
-8.44164,0.968811,0.946715,2,3,0,8.50681,0.514821
-8.6031,0.617786,0.946715,2,3,0,11.6844,0.168243
-8.96656,0.947391,0.946715,1,1,0,9.04921,0.145592
-9.45983,0.937682,0.946715,1,1,0,9.55559,0.12183
-9.44892,1,0.946715,1,1,0,9.75303,0.122291
-8.4648,0.824842,0.946715,2,7,0,12.0279,0.517457
-7.84996,1,0.946715,1,1,0,8.29673,0.425047
-8.21618,0.819454,0.946715,1,3,0,9.04018,0.200674
-7.65821,0.996621,0.946715,1,3,0,8.18334,0.306479
-7.63922,0.957618,0.946715,2,3,0,7.93075,0.339596
-7.92211,0.934725,0.946715,1,3,0,7.96826,0.439931
-7.81606,0.932003,0.946715,1,3,0,8.38773,0.255993
-7.87389,0.995975,0.946715,2,3,0,7.89985,0.24507
-8.47374,0.94487,0.946715,2,7,0,8.47375,0.518465
-8.51122,0.989603,0.946715,1,1,0,8.7329,0.522628
-8.24764,0.775979,0.946715,2,3,0,10.2939,0.490991
-7.722,0.948803,0.946715,1,3,0,8.5619,0.27934
-8.05192,0.897083,0.946715,1,3,0,8.39971,0.46264
-8.19836,0.782907,0.946715,1,3,0,9.35596,0.202488
-7.85801,0.976115,0.946715,2,3,0,8.50721,0.247899
-10.32,0.786118,0.946715,2,3,0,10.5405,0.661569
-7.63843,1,0.946715,1,3,0,10.1081,0.336448
-8.58797,0.617028,0.946715,2,3,0,10.2364,0.169318
-8.17886,1,0.946715,1,1,0,8.54192,0.204518
-7.63945,0.988563,0.946715,1,3,0,8.26123,0.34023
-7.64664,0.952945,0.946715,2,3,0,7.93172,0.315787
-7.64017,0.98051,0.946715,2,3,0,7.76969,0.341973
-8.05294,0.906624,0.946715,1,3,0,8.11561,0.462803
-8.05294,0.660474,0.946715,1,3,0,9.80656,0.462803
-8.19918,0.960087,0.946715,1,1,0,8.28367,0.484457
-8.17776,1,0.946715,2,3,0,8.33571,0.481477
-9.26064,0.740209,0.946715,1,1,0,9.28438,0.591356
-7.75746,1,0.946715,1,3,0,8.89551,0.401687
-7.80976,0.985981,0.946715,1,1,0,7.83113,0.415668
-7.81395,0.998863,0.946715,1,1,0,7.85846,0.416693
-8.15341,0.838595,0.946715,1,3,0,8.85598,0.207238
-7.72179,0.967326,0.946715,2,3,0,8.51427,0.390343
-8.44542,0.785951,0.946715,2,3,0,9.19433,0.515253
-8.44542,0.626608,0.946715,1,1,0,9.71989,0.515253
-7.64241,1,0.946715,1,3,0,8.35014,0.345948
-7.65118,0.976753,0.946715,2,3,0,7.78069,0.311633
-7.83243,0.948838,0.946715,1,3,0,7.93619,0.421073
-8.30537,0.877605,0.946715,1,1,0,8.30971,0.498443
-8.03431,0.837786,0.946715,1,3,0,9.381,0.221257
-7.71701,0.996206,0.946715,1,3,0,7.97169,0.280918
-7.8137,0.978869,0.946715,1,1,0,7.81671,0.256478
-7.73421,1,0.946715,2,3,0,7.80352,0.275687
-7.69851,0.98245,0.946715,1,3,0,7.88761,0.381609
-8.17001,0.935606,0.946715,2,3,0,8.17226,0.205454
-7.69785,0.994915,0.946715,1,3,0,8.10022,0.287531
-8.29147,0.937337,0.946715,2,3,0,8.33501,0.49668
-7.74316,0.939391,0.946715,1,3,0,8.66979,0.273166
-9.31431,0.723306,0.946715,1,3,0,9.62346,0.128196
-7.65599,1,0.946715,2,3,0,9.094,0.307991
-7.72846,0.987799,0.946715,1,3,0,7.72916,0.277376
-7.79765,0.797823,0.946715,2,3,0,9.29518,0.259889
-8.29885,0.962571,0.946715,2,3,0,8.29995,0.497619
-8.05546,0.828898,0.946715,1,3,0,9.41909,0.218592
-7.86793,1,0.946715,1,1,0,8.03179,0.246119
-7.63921,1,0.946715,2,3,0,7.85929,0.327136
-7.63921,0.668554,0.946715,1,3,0,9.28604,0.327136
-8.16592,0.876116,0.946715,1,3,0,8.29741,0.479806
-8.04148,1,0.946715,1,1,0,8.21632,0.460957
-8.65214,0.843447,0.946715,1,1,0,8.68216,0.537496
-8.65214,0.683047,0.946715,1,1,0,9.76041,0.537496
-7.68713,0.963273,0.946715,1,3,0,8.88395,0.291738
-7.6613,0.977637,0.946715,2,3,0,7.85305,0.363004
-7.92396,0.946341,0.946715,1,3,0,7.93327,0.440286
-7.98767,0.982565,0.946715,1,1,0,8.05143,0.451919
-8.4463,0.75191,0.946715,1,3,0,9.73687,0.18004
-7.97329,1,0.946715,1,1,0,8.36026,0.229478
-8.40251,0.974347,0.946715,2,3,0,8.4064,0.183624
-7.65769,0.897172,0.946715,2,3,0,9.44053,0.360563
-7.69438,0.990514,0.946715,1,1,0,7.69498,0.379896
-7.76881,0.859393,0.946715,2,3,0,8.58409,0.266533
-8.18903,0.968074,0.946715,2,3,0,8.1901,0.483053
-8.48163,0.921541,0.946715,1,1,0,8.57984,0.519349
-7.95929,1,0.946715,1,1,0,8.35725,0.446878
-7.74862,1,0.946715,1,1,0,7.90655,0.399049
-8.12771,0.901817,0.946715,1,1,0,8.12781,0.474278
-8.12771,0.724532,0.946715,1,3,0,9.59139,0.474278
-7.66366,1,0.946715,1,3,0,8.0302,0.364503
-7.66366,0.359491,0.946715,1,3,0,11.8331,0.364503
-7.6706,0.990436,0.946715,1,3,0,7.73477,0.29932
-7.69674,0.984593,0.946715,1,3,0,7.78641,0.380883
-7.71651,0.972916,0.946715,2,3,0,7.88821,0.388478
-8.66445,0.816151,0.946715,1,3,0,8.69461,0.538741
-7.89287,0.876341,0.946715,2,3,0,9.7539,0.43415
-8.08597,0.948036,0.946715,1,1,0,8.12217,0.467988
-7.64809,1,0.946715,2,3,0,8.05903,0.314357
-7.64111,0.998831,0.946715,1,3,0,7.65737,0.343821
-7.64628,0.983145,0.946715,2,3,0,7.74172,0.316157
-7.63887,0.951197,0.946715,2,3,0,7.96753,0.33845
-8.04429,0.939476,0.946715,2,3,0,8.08794,0.219988
-8.04429,0.64443,0.946715,1,3,0,11.1284,0.219988
-7.66401,0.907193,0.946715,2,3,0,8.85353,0.364718
-7.89162,0.954442,0.946715,1,3,0,7.89715,0.433895
-7.79021,0.942293,0.946715,1,3,0,8.29225,0.261533
# 
#  Elapsed Time: 0.023447 seconds (Warm-up)
#                0.046166 seconds (Sampling)
#                0.069613 seconds (Total)
# 
