# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 2961180736
# output
#   file = bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.919933
# Diagonal elements of inverse mass matrix:
# 0.446808
-7.64999,0.987251,0.919933,2,3,0,7.72399,0.312642
-7.67716,0.875467,0.919933,2,3,0,8.46135,0.296112
-7.66167,0.994497,0.919933,2,3,0,7.72884,0.304291
-7.67944,0.995775,0.919933,1,1,0,7.68187,0.295064
-9.04539,0.826207,0.919933,2,3,0,9.32326,0.573861
-8.57485,1,0.919933,1,1,0,9.09065,0.529488
-7.66764,0.97743,0.919933,1,3,0,8.70936,0.300878
-7.65629,0.983445,0.919933,2,3,0,7.79178,0.359555
-7.80667,0.571041,0.919933,2,3,0,10.7309,0.25795
-7.65313,0.994818,0.919933,2,3,0,7.84798,0.310088
-7.64892,0.992639,0.919933,2,3,0,7.70867,0.353473
-7.71003,0.912561,0.919933,2,3,0,8.15683,0.283216
-7.65379,0.946635,0.919933,2,3,0,8.07926,0.357663
-8.64561,0.852427,0.919933,2,3,0,8.68718,0.165288
-7.63851,1,0.919933,2,3,0,8.48602,0.336906
-7.67666,0.991041,0.919933,1,3,0,7.68228,0.371743
-7.83639,0.97034,0.919933,1,3,0,7.8365,0.421987
-7.70145,0.972069,0.919933,1,3,0,8.02196,0.286211
-7.82094,0.973351,0.919933,1,1,0,7.82144,0.254999
-7.6987,1,0.919933,1,1,0,7.79354,0.287214
-7.86949,0.960598,0.919933,2,3,0,8.03491,0.245843
-7.7662,1,0.919933,1,1,0,7.85696,0.267174
-7.67614,1,0.919933,1,1,0,7.74535,0.29659
-7.64111,1,0.919933,2,3,0,7.66894,0.343819
-7.91037,0.938594,0.919933,1,3,0,7.94378,0.437646
-7.83357,1,0.919933,2,3,0,7.92729,0.421337
-7.92277,0.975509,0.919933,1,1,0,7.9591,0.440057
-7.75114,1,0.919933,1,1,0,7.8833,0.39981
-7.86455,0.860672,0.919933,2,3,0,8.64833,0.24672
-7.78496,0.954441,0.919933,2,3,0,8.28919,0.409341
-7.63844,0.999509,0.919933,1,3,0,7.78558,0.330159
-8.42241,0.822721,0.919933,1,3,0,8.58548,0.512601
-7.6417,1,0.919933,1,3,0,8.32402,0.344835
-7.6417,0.790015,0.919933,1,3,0,8.50006,0.344835
-7.71191,0.984719,0.919933,1,3,0,7.71663,0.386803
-7.65034,0.993546,0.919933,1,3,0,7.75461,0.312339
-7.64558,0.997786,0.919933,1,3,0,7.66877,0.350033
-7.65041,0.984432,0.919933,2,3,0,7.73922,0.312282
-7.63873,0.947084,0.919933,2,3,0,7.99811,0.337903
-7.725,0.976971,0.919933,1,3,0,7.7568,0.27842
-9.74505,0.750403,0.919933,2,3,0,9.98537,0.110598
-10.327,0.941344,0.919933,1,1,0,10.4795,0.0916815
-7.7564,1,0.919933,2,3,0,9.72276,0.401375
-7.84365,0.976326,0.919933,1,1,0,7.86054,0.423637
-7.64995,1,0.919933,1,3,0,7.80248,0.354427
-7.66338,0.998834,0.919933,2,3,0,7.66437,0.364326
-7.69704,0.982334,0.919933,1,3,0,7.7771,0.287835
-7.63821,0.912486,0.919933,2,3,0,8.28706,0.334619
-7.70532,0.982811,0.919933,1,3,0,7.7254,0.284832
-7.63874,1,0.919933,1,3,0,7.70111,0.328755
-7.9369,0.927088,0.919933,1,3,0,8.01028,0.442745
-7.7914,1,0.919933,1,1,0,7.91518,0.411032
-7.83652,0.995881,0.919933,2,3,0,7.8687,0.422016
-8.26646,0.886494,0.919933,1,1,0,8.27389,0.493459
-7.70324,1,0.919933,2,3,0,8.16945,0.285568
-7.65645,1,0.919933,1,1,0,7.6921,0.307668
-7.63962,0.925953,0.919933,2,3,0,8.13078,0.326026
-7.63962,0.971644,0.919933,1,3,0,7.75425,0.326026
-7.80064,0.97302,0.919933,2,3,0,7.84308,0.259238
-7.93292,0.972318,0.919933,1,1,0,7.94464,0.235427
-7.77868,1,0.919933,1,1,0,7.90611,0.264175
-7.78485,0.96502,0.919933,1,3,0,8.09614,0.409312
-7.91057,0.98861,0.919933,2,3,0,7.92977,0.437686
-7.78389,0.925616,0.919933,2,3,0,8.42894,0.409057
-7.78389,0.823907,0.919933,1,3,0,8.46816,0.409057
-7.64531,1,0.919933,2,3,0,7.76552,0.317205
-7.63871,1,0.919933,2,3,0,7.64401,0.337808
-7.63915,0.996435,0.919933,2,3,0,7.66026,0.327315
-7.79492,0.963269,0.919933,1,3,0,7.82785,0.260487
-9.4697,0.64262,0.919933,1,3,0,10.4419,0.607089
-7.86883,0.896367,0.919933,1,3,0,10.3043,0.245959
-7.84114,1,0.919933,1,1,0,7.90165,0.251037
-7.77568,1,0.919933,1,1,0,7.8442,0.264882
-7.77568,0.917811,0.919933,1,3,0,8.23271,0.264882
-8.18375,0.871296,0.919933,1,3,0,8.67898,0.482317
-7.81272,1,0.919933,1,1,0,8.08681,0.416392
-8.0444,0.937497,0.919933,1,1,0,8.05971,0.46143
-8.28419,0.97814,0.919933,2,3,0,8.35469,0.495749
-8.03612,1,0.919933,2,3,0,8.28126,0.460085
-8.81897,0.801359,0.919933,1,1,0,8.83938,0.55373
-7.63899,1,0.919933,1,3,0,8.70224,0.338844
-7.71229,0.988947,0.919933,2,3,0,7.72177,0.282459
-7.67717,1,0.919933,1,1,0,7.70726,0.296108
-7.67717,0.574375,0.919933,1,3,0,10.0076,0.296108
-7.65295,0.995861,0.919933,2,3,0,7.71373,0.310226
-8.01257,0.924686,0.919933,1,3,0,8.06289,0.224092
-8.04627,0.993418,0.919933,1,1,0,8.11776,0.219739
-8.04627,0.71621,0.919933,1,3,0,10.2398,0.219739
-7.94253,1,0.919933,2,3,0,8.06682,0.233969
-7.98858,0.960229,0.919933,2,3,0,8.4449,0.227337
-8.49311,0.909992,0.919933,1,1,0,8.49505,0.176358
-11.1678,0.75134,0.919933,1,3,0,11.4176,0.0710345
-7.70348,1,0.919933,2,3,0,10.3799,0.383594
-7.70348,0.900117,0.919933,1,3,0,8.07809,0.383594
-8.05569,0.873894,0.919933,2,3,0,8.5272,0.463242
-7.67521,1,0.919933,1,3,0,7.96246,0.371004
-7.63955,1,0.919933,1,3,0,7.66906,0.340514
-8.35035,0.841749,0.919933,1,3,0,8.46144,0.504025
-8.60812,0.651701,0.919933,2,3,0,11.2319,0.167889
-7.75516,1,0.919933,2,3,0,8.40018,0.401009
-8.3014,0.79773,0.919933,1,3,0,8.97396,0.192475
-7.8143,0.933626,0.919933,1,3,0,8.90612,0.416776
-8.26762,0.793059,0.919933,1,3,0,9.04224,0.195636
-7.65648,0.997775,0.919933,1,3,0,8.23412,0.30765
-10.2597,0.665562,0.919933,2,3,0,10.993,0.658114
-10.119,1,0.919933,2,7,0,10.1462,0.0979151
-9.48602,1,0.919933,1,1,0,10.1666,0.120733
-9.48602,0.880579,0.919933,1,1,0,10.5798,0.120733
-7.65099,1,0.919933,2,3,0,9.21868,0.311788
-7.64376,1,0.919933,1,1,0,7.64953,0.319055
-8.55143,0.794467,0.919933,1,3,0,8.81628,0.171967
-8.42891,1,0.919933,1,1,0,8.65094,0.181446
-7.66188,0.964387,0.919933,1,3,0,8.68051,0.363379
-7.6995,0.981516,0.919933,1,3,0,7.77846,0.28692
-7.67697,0.978482,0.919933,2,3,0,7.88182,0.3719
-7.70658,0.992137,0.919933,1,1,0,7.71165,0.384798
-7.79875,0.975307,0.919933,1,1,0,7.80404,0.412917
-8.20444,0.82503,0.919933,1,3,0,8.89852,0.201865
-8.60378,0.933295,0.919933,1,1,0,8.63388,0.168195
-9.51526,0.959061,0.919933,2,3,0,9.52518,0.119525
-7.64908,1,0.919933,2,3,0,9.23552,0.313444
-7.94077,0.937983,0.919933,1,3,0,7.98157,0.234234
-8.14071,0.961442,0.919933,1,1,0,8.16455,0.208628
-8.14071,0.976293,0.919933,1,1,0,8.31783,0.208628
-7.65048,0.979616,0.919933,1,3,0,8.27409,0.354907
-7.68115,0.927582,0.919933,2,3,0,8.09233,0.294295
-8.2485,0.85219,0.919933,1,3,0,8.55455,0.491105
-8.25727,0.997518,0.919933,1,1,0,8.4248,0.492258
-7.77524,1,0.919933,1,1,0,8.12332,0.406721
-7.63846,0.999763,0.919933,2,3,0,7.77888,0.330069
-7.68721,0.987345,0.919933,1,3,0,7.70209,0.376776
-7.91757,0.956472,0.919933,1,3,0,7.91801,0.439052
-8.53057,0.841202,0.919933,1,1,0,8.54133,0.524742
-8.09532,1,0.919933,1,1,0,8.46713,0.469422
-7.85274,1,0.919933,1,1,0,8.05035,0.425663
-7.94595,0.890018,0.919933,1,3,0,8.52675,0.233456
-8.44378,0.96981,0.919933,2,3,0,8.4444,0.180242
-8.75635,0.98372,0.919933,2,3,0,8.83209,0.158006
-8.29122,1,0.919933,1,1,0,8.70978,0.193417
-8.01426,0.855492,0.919933,2,3,0,10.4049,0.456464
-7.81855,1,0.919933,1,1,0,7.97947,0.417803
-8.02311,0.981535,0.919933,2,3,0,8.04201,0.457943
-7.76565,0.942765,0.919933,1,3,0,8.39502,0.26731
-7.7558,1,0.919933,1,1,0,7.78832,0.269797
-7.67314,0.904859,0.919933,2,3,0,8.51978,0.369917
-7.67314,0.77166,0.919933,1,3,0,8.57431,0.369917
-7.6444,1,0.919933,1,3,0,7.66579,0.34864
-7.6444,0.844729,0.919933,1,3,0,8.33669,0.34864
-7.64615,0.992829,0.919933,2,3,0,7.68972,0.316295
-7.99808,0.942987,0.919933,2,3,0,8.09138,0.226036
-7.66849,0.829283,0.919933,2,3,0,9.47717,0.300425
-8.1207,0.910999,0.919933,1,3,0,8.17182,0.210864
-7.75012,0.99503,0.919933,1,3,0,8.0452,0.271286
-7.97496,0.984187,0.919933,2,3,0,7.97514,0.229242
-8.07412,0.980685,0.919933,1,1,0,8.12225,0.216309
-8.94359,0.92698,0.919933,2,7,0,8.94615,0.565053
-7.91099,1,0.919933,2,3,0,8.65253,0.437769
-7.91099,0.802413,0.919933,1,1,0,8.4753,0.437769
-7.78318,0.94431,0.919933,1,3,0,8.29193,0.263129
-7.69937,0.927573,0.919933,2,3,0,8.40914,0.381959
-7.76121,0.983442,0.919933,1,1,0,7.76773,0.402779
-7.76121,0.738921,0.919933,1,3,0,8.79732,0.402779
-8.5399,0.889452,0.919933,2,3,0,8.54026,0.172819
-8.18275,1,0.919933,2,3,0,8.51088,0.204109
-7.65836,0.974246,0.919933,1,3,0,8.3574,0.361032
-7.78468,0.975181,0.919933,1,3,0,7.786,0.409267
-8.3003,0.765128,0.919933,2,3,0,9.17165,0.192577
-8.67207,0.979892,0.919933,2,3,0,8.71793,0.163495
-7.82038,0.984521,0.919933,2,3,0,8.86101,0.255112
-7.70564,0.975799,0.919933,1,3,0,8.01648,0.384437
-7.8901,0.922156,0.919933,1,3,0,8.17338,0.242292
-8.07489,0.905757,0.919933,1,3,0,8.72919,0.466271
-8.76282,0.823078,0.919933,1,1,0,8.79607,0.548414
-8.52563,1,0.919933,1,1,0,8.89764,0.524204
-9.26099,0.813961,0.919933,1,1,0,9.39025,0.591384
-8.11379,1,0.919933,1,1,0,8.95171,0.472212
-9.21995,0.731814,0.919933,1,1,0,9.23609,0.588157
-7.66615,1,0.919933,2,3,0,9.20837,0.301697
-7.66615,0.632717,0.919933,1,3,0,9.58419,0.301697
-7.63822,0.999725,0.919933,1,3,0,7.66756,0.334626
-8.04469,0.924976,0.919933,2,3,0,8.20343,0.461477
-7.76935,0.940562,0.919933,1,3,0,8.42977,0.266401
-8.17682,0.968555,0.919933,2,3,0,8.17829,0.481345
-8.34757,0.98425,0.919933,2,3,0,8.46428,0.503684
-8.05109,1,0.919933,2,3,0,8.32853,0.462506
-8.45778,0.891248,0.919933,1,1,0,8.51014,0.516662
-7.64074,0.993218,0.919933,2,3,0,8.51712,0.323627
-7.63878,0.999998,0.919933,1,3,0,7.64025,0.328575
-7.63837,1,0.919933,2,3,0,7.63868,0.330643
-9.75978,0.518825,0.919933,1,3,0,10.7799,0.110058
-8.06338,0.987734,0.919933,2,3,0,9.97227,0.217615
-7.65476,0.837338,0.919933,2,3,0,9.49668,0.308869
-8.44515,0.81255,0.919933,1,3,0,8.7173,0.515223
-10.1907,0.616937,0.919933,1,1,0,10.2211,0.654095
-8.22651,1,0.919933,1,1,0,9.6449,0.488176
-7.96438,1,0.919933,1,1,0,8.19982,0.447798
-7.64331,1,0.919933,1,3,0,7.9149,0.34723
-7.65252,0.997626,0.919933,1,1,0,7.6527,0.356638
-7.79587,0.953522,0.919933,1,3,0,7.90615,0.260277
-7.72576,0.973801,0.919933,1,3,0,8.0203,0.391711
-7.64342,1,0.919933,2,3,0,7.71298,0.319484
-9.42313,0.642639,0.919933,1,3,0,9.8432,0.603682
-8.48481,1,0.919933,2,3,0,9.25825,0.519704
-8.01527,1,0.919933,1,1,0,8.39021,0.456634
-13.0933,0.435478,0.919933,2,3,0,13.3317,0.779565
-9.29087,1,0.919933,1,1,0,12.166,0.593703
-7.76043,0.938209,0.919933,1,3,0,9.77443,0.268614
-8.00812,0.948296,0.919933,1,1,0,8.00824,0.224683
-7.95801,1,0.919933,1,1,0,8.05465,0.231676
-7.90219,1,0.919933,1,1,0,7.9908,0.240288
-7.75488,0.904191,0.919933,2,3,0,8.87722,0.400927
# 
#  Elapsed Time: 0.023548 seconds (Warm-up)
#                0.045165 seconds (Sampling)
#                0.068713 seconds (Total)
# 
